Title,Authors,Venue,Year,URL
"Proceedings of the Twenty-Ninth International Joint Conference on Artificial Intelligence, IJCAI 2020",Christian Bessiere,IJCAI,2020,https://www.ijcai.org/Proceedings/2020/
"Proceedings of the First Workshop on Artificial Intelligence for Function, Disability, and Health co-located with the 2020 International Joint Conference on Artificial Intelligence - Pacific Rim Conference on Artificial Intelligence (IJCAI-PRICAI 2020), Online, January 7-8, 2021.","Denis Newman-Griffis, Serguei V. S. Pakhomov, Suzanne Tamang, Ayah Zirikly, Bart Desmet, Hongfang Liu, Junichi Tsujii","['AI4Function@IJCAI', 'CEUR Workshop Proceedings']",2020,https://ceur-ws.org/Vol-2760
"Proceedings of the Workshop on Artificial Intelligence Safety 2020 co-located with the 29th International Joint Conference on Artificial Intelligence and the 17th Pacific Rim International Conference on Artificial Intelligence (IJCAI-PRICAI 2020), Yokohama, Japan, January, 2021.","Huáscar Espinoza, John A. McDermid, Xiaowei Huang 0001, Mauricio Castillo-Effen, Xin Cynthia Chen, José Hernández-Orallo, Seán Ó hÉigeartaigh, Richard Mallah","['AISafety@IJCAI', 'CEUR Workshop Proceedings']",2020,https://ceur-ws.org/Vol-2640
"Human Brain and Artificial Intelligence - Second International Workshop, HBAI 2020, Held in Conjunction with IJCAI-PRICAI 2020, Yokohama, Japan, January 7, 2021, Revised Selected Papers",Yueming Wang,"['HBAI@IJCAI', 'Communications in Computer and Information Science']",2021,https://doi.org/10.1007/978-981-16-1288-6
"Proceedings of AI4Narratives - Workshop on Artificial Intelligence for Narratives in conjunction with the 29th International Joint Conference on Artificial Intelligence and the 17th Pacific Rim International Conference on Artificial Intelligence (IJCAI 2020), Yokohama, Japan, January 7th and 8th, 2021 (online event due to Covid-19 outbreak).","Alípio Mário Jorge, Ricardo Campos 0001, Adam Jatowt, Akiko Aizawa","['AI4Narratives@IJCAI', 'CEUR Workshop Proceedings']",2020,https://ceur-ws.org/Vol-2794
"Artificial Intelligence for Knowledge Management - 8th IFIP WG 12.6 International Workshop, AI4KM 2021, Held at IJCAI 2020, Yokohama, Japan, January 7-8, 2021, Revised Selected Papers","Eunika Mercier-Laurent, Mehmet Özgür Kayalica, Mieczyslaw Lech Owoc","['AI4KM@IJCAI', 'IFIP Advances in Information and Communication Technology']",2021,https://doi.org/10.1007/978-3-030-80847-1
"Artificial Intelligence for Knowledge Management - 6th IFIP WG 12.6 International Workshop, AI4KM 2018, Held at IJCAI 2018, Stockholm, Sweden, July 15, 2018, Revised and Extended Selected Papers",Eunika Mercier-Laurent,"['AI4KM@IJCAI', 'IFIP Advances in Information and Communication Technology']",2020,https://doi.org/10.1007/978-3-030-52903-1
"Proceedings of the 7th International Workshop &quot;What can FCA do for Artificial Intelligence&quot;? co-located with International Joint Conference on Artificial Intelligence, FCA4AI@IJCAI 2019, Macao, China, August 10, 2019.","Sergei O. Kuznetsov, Amedeo Napoli, Sebastian Rudolph","['FCA4AI@IJCAI', 'CEUR Workshop Proceedings']",2020,https://ceur-ws.org/Vol-2529
"Artificial Intelligence. IJCAI 2019 International Workshops - Macao, China, August 10-12, 2019, Revised Selected Best Papers","Amal El Fallah Seghrouchni, David Sarne","['IJCAI', 'Lecture Notes in Computer Science']",2020,https://doi.org/10.1007/978-3-030-56150-5
Effective Favor Exchange for Human-Agent Negotiation Challenge at IJCAI 2020.,"Kushal Chawla, Gale M. Lucas",CoRR,2020,https://arxiv.org/abs/2009.06781
2nd Place Solution to Instance Segmentation of IJCAI 3D AI Challenge 2020.,"Kai Jiang, Xiangyue Liu, Zheng Ju, Xiang Luo",CoRR,2020,https://arxiv.org/abs/2010.10957
AhBuNe Agent: Winner of the Eleventh International Automated Negotiating Agent Competition (ANAC 2020).,"Ahmet Burak Yildirim, Nezih Sunman, Reyhan Aydogan",ACAN@IJCAI,2022,https://doi.org/10.1007/978-981-99-0561-4_6
2nd Place Solution for IJCAI-PRICAI 2020 3D AI Challenge: 3D Object Reconstruction from A Single Image.,"Yichen Cao, Yufei Wei, Shichao Liu, Lin Xu",CoRR,2021,https://arxiv.org/abs/2105.13575
Report on the 2019 IJCAI Explainable Artificial Intelligence Workshop.,"Tim Miller 0001, Rosina Weber, Daniele Magazzeni",AI Mag.,2020,https://doi.org/10.1609/aimag.v41i1.5302
Semi-supervised Clustering via Pairwise Constrained Optimal Graph.,"Feiping Nie 0001, Han Zhang 0012, Rong Wang 0001, Xuelong Li 0001",IJCAI,2020,https://doi.org/10.24963/ijcai.2020/437
